CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,TotalAmount
1160,52123,09-03-2023 23:00,6,42.01,252.06
1176,58790,10-03-2023 00:00,5,70.68,353.4
1284,50224,10-03-2023 01:00,5,71.03,355.15
1062,59032,10-03-2023 02:00,4,45.86,183.44
1661,51814,10-03-2023 03:00,6,70.65,423.9
1665,51106,10-03-2023 04:00,5,54.5,272.5
1155,50124,10-03-2023 05:00,4,97.81,391.24
1881,53246,10-03-2023 06:00,9,20.43,183.87
1468,52931,10-03-2023 07:00,6,62.06,372.36
1048,52971,10-03-2023 08:00,3,51.67,155.01
1966,52017,10-03-2023 09:00,6,23.47,140.82
1848,57415,10-03-2023 10:00,1,76.25,76.25
1083,52415,10-03-2023 11:00,5,31.17,155.85
1360,53096,10-03-2023 12:00,6,41.26,247.56
1688,51609,10-03-2023 13:00,8,40.61,324.88
1147,50717,10-03-2023 14:00,9,28.2,253.8
1629,53561,10-03-2023 15:00,3,45.92,137.76
1341,59208,10-03-2023 16:00,2,49.97,99.94
1475,56782,10-03-2023 17:00,4,75.7,302.8
1062,51048,10-03-2023 18:00,8,77.68,621.44
1700,59549,10-03-2023 19:00,8,20.06,160.48
1359,58307,10-03-2023 20:00,3,61.31,183.93
1560,57905,10-03-2023 21:00,4,90.14,360.56
1326,59993,10-03-2023 22:00,3,15.33,45.99
1768,55578,10-03-2023 23:00,2,49.93,99.86
1735,51620,11-03-2023 00:00,4,76.28,305.12
1140,56548,11-03-2023 01:00,6,63.09,378.54
1989,57381,11-03-2023 02:00,5,14.56,72.8
1214,54780,11-03-2023 03:00,3,42.68,128.04
1434,53792,11-03-2023 04:00,2,53.19,106.38
1890,52941,11-03-2023 05:00,9,99.61,896.49
1951,55695,11-03-2023 06:00,1,21.97,21.97
1722,56401,11-03-2023 07:00,9,98.33,884.97
1317,59169,11-03-2023 08:00,1,40.73,40.73
1031,56197,11-03-2023 09:00,7,24.03,168.21
1669,55450,11-03-2023 10:00,6,44.34,266.04
1284,58975,11-03-2023 11:00,7,63.33,443.31
1304,58432,11-03-2023 12:00,3,25.28,75.84
1428,55874,11-03-2023 13:00,3,32.69,98.07
1476,51553,11-03-2023 14:00,1,86.18,86.18
1285,51012,11-03-2023 15:00,4,99.91,399.64
1143,58378,11-03-2023 16:00,2,35.23,70.46
1423,51881,11-03-2023 17:00,8,19.14,153.12
1018,56799,11-03-2023 18:00,3,80.35,241.05
1017,54586,11-03-2023 19:00,7,62.04,434.28
1768,58622,11-03-2023 20:00,7,14.54,101.78
1589,58430,11-03-2023 21:00,9,94.94,854.46
1370,56447,11-03-2023 22:00,6,12.41,74.46
1174,52345,11-03-2023 23:00,1,64.41,64.41
1193,50075,12-03-2023 00:00,8,45.27,362.16
1501,59548,12-03-2023 01:00,1,57.88,57.88
1987,55877,12-03-2023 02:00,3,25.26,75.78
1112,56785,12-03-2023 03:00,5,70.37,351.85
1113,54922,12-03-2023 04:00,8,96.17,769.36
1221,58090,12-03-2023 05:00,9,48.55,436.95
1677,52330,12-03-2023 06:00,7,54.68,382.76
1946,54686,12-03-2023 07:00,9,27.78,250.02
1830,51902,12-03-2023 08:00,3,89.73,269.19
1643,54670,12-03-2023 09:00,5,97.26,486.3
1896,57143,12-03-2023 10:00,8,79.7,637.6
1263,52059,12-03-2023 11:00,1,56.56,56.56
1924,50140,12-03-2023 12:00,8,95.9,767.2
1054,51789,12-03-2023 13:00,7,19.62,137.34
1870,50016,12-03-2023 14:00,1,50.46,50.46
1642,50464,12-03-2023 15:00,6,56.07,336.42
1799,54471,12-03-2023 16:00,1,51.73,51.73
1777,51827,12-03-2023 17:00,2,81.23,162.46
1457,58711,12-03-2023 18:00,5,68.69,343.45
1978,55956,12-03-2023 19:00,2,17.03,34.06
1877,50089,12-03-2023 20:00,1,37.91,37.91
1161,54815,12-03-2023 21:00,6,37.21,223.26
1379,52851,12-03-2023 22:00,8,58.74,469.92
1992,52843,12-03-2023 23:00,8,32.69,261.52
1086,59117,13-03-2023 00:00,8,16.14,129.12
1054,56543,13-03-2023 01:00,6,67.1,402.6
1475,55901,13-03-2023 02:00,3,85.85,257.55
1799,50969,13-03-2023 03:00,1,93.5,93.5
1177,51094,13-03-2023 04:00,2,97.39,194.78
1390,56124,13-03-2023 05:00,5,79.21,396.05
1348,57347,13-03-2023 06:00,5,18.27,91.35
1007,53195,13-03-2023 07:00,1,86.05,86.05
1832,51404,13-03-2023 08:00,1,43,43
1312,56940,13-03-2023 09:00,9,74.34,669.06
1758,54290,13-03-2023 10:00,2,55.47,110.94
1834,53982,13-03-2023 11:00,7,83.72,586.04
1983,55555,13-03-2023 12:00,4,45.42,181.68
1982,57954,13-03-2023 13:00,7,10.87,76.09
1442,54713,13-03-2023 14:00,8,57.9,463.2
1766,53092,13-03-2023 15:00,5,21.27,106.35
1327,54159,13-03-2023 16:00,1,96.72,96.72
1053,56308,13-03-2023 17:00,4,55.06,220.24
1760,57478,13-03-2023 18:00,3,57.59,172.77
1238,58476,13-03-2023 19:00,5,91.19,455.95
1228,54933,13-03-2023 20:00,6,64.34,386.04
1578,54926,13-03-2023 21:00,2,33.76,67.52
1050,59379,13-03-2023 22:00,7,33.13,231.91
1608,53969,13-03-2023 23:00,3,52.65,157.95
1603,52965,14-03-2023 00:00,1,87.33,87.33
1263,54319,14-03-2023 01:00,3,80.5,241.5
1417,58975,14-03-2023 02:00,9,96.46,868.14
1802,57108,14-03-2023 03:00,6,11.83,70.98
1095,59141,14-03-2023 04:00,6,30.49,182.94
1087,53939,14-03-2023 05:00,4,12.62,50.48
1077,50044,14-03-2023 06:00,8,76.35,610.8
1287,51810,14-03-2023 07:00,5,18.38,91.9
1119,54566,14-03-2023 08:00,7,14.49,101.43
1813,59021,14-03-2023 09:00,9,58.36,525.24
1490,51909,14-03-2023 10:00,5,44.09,220.45
1911,56364,14-03-2023 11:00,5,72.93,364.65
1451,52581,14-03-2023 12:00,4,51.27,205.08
1499,50691,14-03-2023 13:00,6,45.41,272.46
1164,50931,14-03-2023 14:00,2,45.42,90.84
1181,57910,14-03-2023 15:00,3,87.83,263.49
1468,56382,14-03-2023 16:00,1,42.55,42.55
1909,53406,14-03-2023 17:00,2,36.67,73.34
1734,58339,14-03-2023 18:00,2,37.16,74.32
1822,51032,14-03-2023 19:00,8,23.68,189.44
1943,51311,14-03-2023 20:00,8,86.77,694.16
1977,58579,14-03-2023 21:00,2,18.93,37.86
1006,53121,14-03-2023 22:00,6,91.32,547.92
1329,51873,14-03-2023 23:00,5,31.93,159.65
1774,59107,15-03-2023 00:00,3,90.45,271.35
1672,56781,15-03-2023 01:00,5,80.13,400.65
1150,53748,15-03-2023 02:00,5,60.29,301.45
1084,50277,15-03-2023 03:00,5,68.6,343
1146,51859,15-03-2023 04:00,3,35.96,107.88
1623,55929,15-03-2023 05:00,3,59.55,178.65
1380,56792,15-03-2023 06:00,4,32.78,131.12
1914,54713,15-03-2023 07:00,7,43.22,302.54
1547,54675,15-03-2023 08:00,2,77.64,155.28
1284,51170,15-03-2023 09:00,4,28.17,112.68
1699,58681,15-03-2023 10:00,4,84.69,338.76
1081,59374,15-03-2023 11:00,1,40.71,40.71
1513,55308,15-03-2023 12:00,8,55.56,444.48
1896,52462,15-03-2023 13:00,1,94.49,94.49
1814,59822,15-03-2023 14:00,8,69.72,557.76
1708,50287,15-03-2023 15:00,7,66.33,464.31
1915,55953,15-03-2023 16:00,9,72.6,653.4
1522,54282,15-03-2023 17:00,8,92.22,737.76
1745,51907,15-03-2023 18:00,5,28.61,143.05
1385,51161,15-03-2023 19:00,8,63.26,506.08
1706,50129,15-03-2023 20:00,3,43.04,129.12
1470,56337,15-03-2023 21:00,7,6.13,42.91
1118,52363,15-03-2023 22:00,4,16.9,67.6
1395,58151,15-03-2023 23:00,5,35.87,179.35
1531,55983,16-03-2023 00:00,9,58.67,528.03
1260,50143,16-03-2023 01:00,7,88.74,621.18
1804,58207,16-03-2023 02:00,4,80.16,320.64
1933,57469,16-03-2023 03:00,6,57.57,345.42
1255,50244,16-03-2023 04:00,7,12.02,84.14
1733,50926,16-03-2023 05:00,9,32.16,289.44
1904,53178,16-03-2023 06:00,4,39.84,159.36
1225,52176,16-03-2023 07:00,3,64.06,192.18
1052,55002,16-03-2023 08:00,8,11.17,89.36
1939,50886,16-03-2023 09:00,1,55.37,55.37
1866,58532,16-03-2023 10:00,9,90.64,815.76
1499,53398,16-03-2023 11:00,1,72.02,72.02
1505,58497,16-03-2023 12:00,2,80.72,161.44
1853,59099,16-03-2023 13:00,8,69.76,558.08
1363,52654,16-03-2023 14:00,9,24.63,221.67
1279,57392,16-03-2023 15:00,7,15.5,108.5
1592,51371,16-03-2023 16:00,3,83.8,251.4
1713,57135,16-03-2023 17:00,7,71.07,497.49
1157,50320,16-03-2023 18:00,6,59.63,357.78
1631,54654,16-03-2023 19:00,2,22.98,45.96
1058,55300,16-03-2023 20:00,3,62.32,186.96
1726,56761,16-03-2023 21:00,5,7.98,39.9
1127,56854,16-03-2023 22:00,4,16.29,65.16
1735,55505,16-03-2023 23:00,2,34.63,69.26
1720,59323,17-03-2023 00:00,4,47.16,188.64
1881,56553,17-03-2023 01:00,8,16.45,131.6
1114,54042,17-03-2023 02:00,5,16.39,81.95
1208,59009,17-03-2023 03:00,5,73.96,369.8
1525,57498,17-03-2023 04:00,3,59.12,177.36
1520,56636,17-03-2023 05:00,8,55.71,445.68
1551,57362,17-03-2023 06:00,6,47.98,287.88
1961,50011,17-03-2023 07:00,2,97.77,195.54
1236,50194,17-03-2023 08:00,2,9.73,19.46
1280,52537,17-03-2023 09:00,9,22.16,199.44
1358,52842,17-03-2023 10:00,7,66.51,465.57
1200,52229,17-03-2023 11:00,9,17.95,161.55
1757,53009,17-03-2023 12:00,6,60.99,365.94
1277,57984,17-03-2023 13:00,5,58.94,294.7
1234,52077,17-03-2023 14:00,1,97.25,97.25
1493,57845,17-03-2023 15:00,6,88.92,533.52
1003,53867,17-03-2023 16:00,6,94.83,568.98
1665,54873,17-03-2023 17:00,3,15.79,47.37
1441,58635,17-03-2023 18:00,3,87.47,262.41
1028,50297,17-03-2023 19:00,3,17.26,51.78
1108,55856,17-03-2023 20:00,3,65.13,195.39
1609,59036,17-03-2023 21:00,7,73.41,513.87
1726,51015,17-03-2023 22:00,2,20.28,40.56
1804,51384,17-03-2023 23:00,2,65.1,130.2
1074,59589,18-03-2023 00:00,3,9.98,29.94
1837,58745,18-03-2023 01:00,7,32.86,230.02
1145,52350,18-03-2023 02:00,3,92.51,277.53
1127,51269,18-03-2023 03:00,7,21.31,149.17
1852,51260,18-03-2023 04:00,9,11.2,100.8
1041,57701,18-03-2023 05:00,4,47.15,188.6
1355,58376,18-03-2023 06:00,7,85.81,600.67
1040,54563,18-03-2023 07:00,9,12.28,110.52
1933,56897,18-03-2023 08:00,8,38.78,310.24
1033,55672,18-03-2023 09:00,8,90.48,723.84
1016,55593,18-03-2023 10:00,9,16.22,145.98
1676,56155,18-03-2023 11:00,5,34.51,172.55
1152,55543,18-03-2023 12:00,5,78.95,394.75
1997,57240,18-03-2023 13:00,3,56.61,169.83
1377,54683,18-03-2023 14:00,5,84.07,420.35
1587,51881,18-03-2023 15:00,8,15.6,124.8
1598,58713,18-03-2023 16:00,5,92.45,462.25
1628,53809,18-03-2023 17:00,4,93.82,375.28
1873,55807,18-03-2023 18:00,8,19.75,158
1341,54883,18-03-2023 19:00,7,8.22,57.54
1980,57206,18-03-2023 20:00,6,99.03,594.18
1026,54155,18-03-2023 21:00,5,50.81,254.05
1824,54673,18-03-2023 22:00,5,59.35,296.75
1286,51409,18-03-2023 23:00,2,63.51,127.02
1645,59886,19-03-2023 00:00,4,80.02,320.08
1730,55197,19-03-2023 01:00,8,82.14,657.12
1167,57452,19-03-2023 02:00,8,23.42,187.36
1609,58718,19-03-2023 03:00,1,27.48,27.48
1267,52172,19-03-2023 04:00,2,88.3,176.6
1748,50279,19-03-2023 05:00,5,82.85,414.25
1820,53977,19-03-2023 06:00,9,63.67,573.03
1454,52669,19-03-2023 07:00,7,99.5,696.5
1905,57825,19-03-2023 08:00,5,74.84,374.2
1684,59943,19-03-2023 09:00,1,25.5,25.5
1400,53981,19-03-2023 10:00,6,85.43,512.58
1921,54769,19-03-2023 11:00,8,44.4,355.2
1980,55247,19-03-2023 12:00,7,8.43,59.01
1475,54427,19-03-2023 13:00,2,35.54,71.08
1701,56135,19-03-2023 14:00,5,77.54,387.7
1633,55573,19-03-2023 15:00,4,96.22,384.88
1557,54131,19-03-2023 16:00,9,31.23,281.07
1575,59900,19-03-2023 17:00,1,28.42,28.42
1129,57189,19-03-2023 18:00,6,58.54,351.24
1821,54535,19-03-2023 19:00,3,82.11,246.33
1362,52776,19-03-2023 20:00,9,75.92,683.28
1704,59311,19-03-2023 21:00,5,58.2,291
1818,57697,19-03-2023 22:00,6,64.98,389.88
1692,58386,19-03-2023 23:00,9,28,252
1291,50662,20-03-2023 00:00,9,46.09,414.81
1370,58671,20-03-2023 01:00,8,29.26,234.08
1793,58044,20-03-2023 02:00,9,89.02,801.18
1028,54218,20-03-2023 03:00,4,15.69,62.76
1148,59615,20-03-2023 04:00,6,69.58,417.48
1778,55060,20-03-2023 05:00,5,29.73,148.65
1295,55874,20-03-2023 06:00,5,50.18,250.9
1010,55581,20-03-2023 07:00,4,33.44,133.76
1511,52014,20-03-2023 08:00,2,35.71,71.42
1675,53789,20-03-2023 09:00,6,29.74,178.44
1112,59103,20-03-2023 10:00,9,76.52,688.68
1186,57148,20-03-2023 11:00,1,39.74,39.74
1806,57766,20-03-2023 12:00,7,74,518
1743,52364,20-03-2023 13:00,6,48.33,289.98
1226,53629,20-03-2023 14:00,3,56.99,170.97
1309,55919,20-03-2023 15:00,1,56.61,56.61
1097,55675,20-03-2023 16:00,4,97.71,390.84
1054,58872,20-03-2023 17:00,9,39.87,358.83
1622,56638,20-03-2023 18:00,2,24.73,49.46
1663,54651,20-03-2023 19:00,3,91.62,274.86
1757,50609,20-03-2023 20:00,2,21.61,43.22
1405,57940,20-03-2023 21:00,2,84.27,168.54
1068,53866,20-03-2023 22:00,8,19.27,154.16
1311,50371,20-03-2023 23:00,3,67.58,202.74
1288,56998,21-03-2023 00:00,7,19.3,135.1
1761,50615,21-03-2023 01:00,8,92.69,741.52
1547,56911,21-03-2023 02:00,3,58.68,176.04
1750,56010,21-03-2023 03:00,2,36.28,72.56
1147,52253,21-03-2023 04:00,8,18.33,146.64
1466,54942,21-03-2023 05:00,3,40.26,120.78
1738,50864,21-03-2023 06:00,7,71.98,503.86
1243,51268,21-03-2023 07:00,1,41.57,41.57
1490,57454,21-03-2023 08:00,6,28.38,170.28
1848,58976,21-03-2023 09:00,9,59.85,538.65
1957,54571,21-03-2023 10:00,3,44.69,134.07
1506,55229,21-03-2023 11:00,7,20.75,145.25
1364,52237,21-03-2023 12:00,6,19.63,117.78
1481,54054,21-03-2023 13:00,8,72.21,577.68
1200,50935,21-03-2023 14:00,3,97.59,292.77
1153,56394,21-03-2023 15:00,3,27.14,81.42
1449,57891,21-03-2023 16:00,4,78.45,313.8
1500,50325,21-03-2023 17:00,3,13.32,39.96
1072,59726,21-03-2023 18:00,9,41.25,371.25
1712,57774,21-03-2023 19:00,4,53.14,212.56
1295,53861,21-03-2023 20:00,6,30.53,183.18
1016,51985,21-03-2023 21:00,8,55.31,442.48
1640,54932,21-03-2023 22:00,8,88.85,710.8
1216,54603,21-03-2023 23:00,5,94.72,473.6
1060,52778,22-03-2023 00:00,5,14.55,72.75
1938,59462,22-03-2023 01:00,6,30.83,184.98
1615,58832,22-03-2023 02:00,7,98.02,686.14
1041,57754,22-03-2023 03:00,7,30.69,214.83
1024,54078,22-03-2023 04:00,4,70.81,283.24
1038,51367,22-03-2023 05:00,6,29.08,174.48
1802,54042,22-03-2023 06:00,7,38.85,271.95
1130,52575,22-03-2023 07:00,5,23.17,115.85
1497,56754,22-03-2023 08:00,5,86.35,431.75
1228,51581,22-03-2023 09:00,2,88.85,177.7
1107,51986,22-03-2023 10:00,7,33.21,232.47
1171,52240,22-03-2023 11:00,6,83.24,499.44
1434,53966,22-03-2023 12:00,1,39.03,39.03
1477,57604,22-03-2023 13:00,4,14.41,57.64
1101,58320,22-03-2023 14:00,3,77.02,231.06
1865,55968,22-03-2023 15:00,3,61.66,184.98
1523,59043,22-03-2023 16:00,7,31.07,217.49
1274,57493,22-03-2023 17:00,4,29.03,116.12
1612,54103,22-03-2023 18:00,8,97.68,781.44
1043,52076,22-03-2023 19:00,9,86.94,782.46
1954,55231,22-03-2023 20:00,3,81.93,245.79
1816,52994,22-03-2023 21:00,5,17.16,85.8
1956,53744,22-03-2023 22:00,4,76.74,306.96
1016,55594,22-03-2023 23:00,6,25.38,152.28
1329,57531,23-03-2023 00:00,4,97.85,391.4
1568,57371,23-03-2023 01:00,8,9.95,79.6
1822,51644,23-03-2023 02:00,3,38.45,115.35
1496,53144,23-03-2023 03:00,5,45.72,228.6
1814,50242,23-03-2023 04:00,1,83.3,83.3
1011,54085,23-03-2023 05:00,6,77.79,466.74
1317,57954,23-03-2023 06:00,5,40.62,203.1
1591,57269,23-03-2023 07:00,8,58.73,469.84
1215,57130,23-03-2023 08:00,9,84.38,759.42
1338,56828,23-03-2023 09:00,8,6.73,53.84
1775,58362,23-03-2023 10:00,8,81.21,649.68
1990,58844,23-03-2023 11:00,3,94.96,284.88
1660,56331,23-03-2023 12:00,4,8.05,32.2
1080,53512,23-03-2023 13:00,4,9.33,37.32
1726,51499,23-03-2023 14:00,5,37.73,188.65
1484,52158,23-03-2023 15:00,9,13.34,120.06
1373,55162,23-03-2023 16:00,9,50.53,454.77
1975,54039,23-03-2023 17:00,1,74.23,74.23
1709,52035,23-03-2023 18:00,8,58.86,470.88
1199,57977,23-03-2023 19:00,1,23.66,23.66
1536,50857,23-03-2023 20:00,2,67.21,134.42
1465,53823,23-03-2023 21:00,7,70.06,490.42
1088,56770,23-03-2023 22:00,8,93.58,748.64
1267,59241,23-03-2023 23:00,1,18.95,18.95
1654,50298,24-03-2023 00:00,3,70.77,212.31
1570,57244,24-03-2023 01:00,7,91.59,641.13
1921,50923,24-03-2023 02:00,9,52.65,473.85
1488,54232,24-03-2023 03:00,8,39.37,314.96
1876,54306,24-03-2023 04:00,8,21.22,169.76
1537,52799,24-03-2023 05:00,9,87.34,786.06
1046,56578,24-03-2023 06:00,3,42.45,127.35
1287,54875,24-03-2023 07:00,8,92.86,742.88
1777,55326,24-03-2023 08:00,1,85.54,85.54
1015,56582,24-03-2023 09:00,8,40.78,326.24
1710,51802,24-03-2023 10:00,7,59.52,416.64
1400,52657,24-03-2023 11:00,8,7.58,60.64
1918,53346,24-03-2023 12:00,1,30.01,30.01
1793,59663,24-03-2023 13:00,6,72.48,434.88
1980,52949,24-03-2023 14:00,7,69.4,485.8
1085,50941,24-03-2023 15:00,5,38.57,192.85
1249,51907,24-03-2023 16:00,5,81.82,409.1
1390,54837,24-03-2023 17:00,7,27.4,191.8
1781,58105,24-03-2023 18:00,3,48.82,146.46
1334,51243,24-03-2023 19:00,6,49.89,299.34
1628,55696,24-03-2023 20:00,7,37.38,261.66
1518,51466,24-03-2023 21:00,1,95.69,95.69
1136,53957,24-03-2023 22:00,2,71.18,142.36
1882,51966,24-03-2023 23:00,4,56.22,224.88
1687,50375,25-03-2023 00:00,8,53.5,428
1839,50262,25-03-2023 01:00,6,20.13,120.78
1497,54362,25-03-2023 02:00,1,40.36,40.36
1826,56502,25-03-2023 03:00,5,68.91,344.55
1726,57833,25-03-2023 04:00,7,92.83,649.81
1476,51893,25-03-2023 05:00,6,82.56,495.36
1593,58106,25-03-2023 06:00,9,33.54,301.86
1222,51652,25-03-2023 07:00,8,46.23,369.84
1989,55540,25-03-2023 08:00,4,12.88,51.52
1371,53892,25-03-2023 09:00,5,14.71,73.55
1934,50599,25-03-2023 10:00,7,49.67,347.69
1994,54815,25-03-2023 11:00,8,55.37,442.96
1401,51912,25-03-2023 12:00,5,30.08,150.4
1442,59484,25-03-2023 13:00,9,66.06,594.54
1489,58792,25-03-2023 14:00,4,71.82,287.28
1614,58572,25-03-2023 15:00,4,33.42,133.68
1272,54213,25-03-2023 16:00,8,77.05,616.4
1525,53637,25-03-2023 17:00,1,24.53,24.53
1158,59290,25-03-2023 18:00,8,56.7,453.6
1151,55599,25-03-2023 19:00,5,81.41,407.05
1994,56448,25-03-2023 20:00,1,56.02,56.02
1619,58557,25-03-2023 21:00,4,91.26,365.04
1187,57382,25-03-2023 22:00,2,10.56,21.12
1812,58982,25-03-2023 23:00,4,60.89,243.56
1097,53569,26-03-2023 00:00,8,58.37,466.96
1130,57707,26-03-2023 01:00,5,67.73,338.65
1804,50746,26-03-2023 02:00,1,84.17,84.17
1170,58504,26-03-2023 03:00,7,73.96,517.72
1935,54633,26-03-2023 04:00,1,80.08,80.08
1985,50920,26-03-2023 05:00,9,32.44,291.96
1182,59269,26-03-2023 06:00,3,41.81,125.43
1982,57008,26-03-2023 07:00,3,64.54,193.62
1363,52381,26-03-2023 08:00,6,57.58,345.48
1038,53618,26-03-2023 09:00,6,96.3,577.8
1526,58989,26-03-2023 10:00,6,22.75,136.5
1887,54443,26-03-2023 11:00,1,38.37,38.37
1496,50272,26-03-2023 12:00,5,59.41,297.05
1515,51773,26-03-2023 13:00,6,87.46,524.76
1348,52547,26-03-2023 14:00,8,93.29,746.32
1981,53164,26-03-2023 15:00,1,36.92,36.92
1920,54780,26-03-2023 16:00,5,11.38,56.9
1396,50946,26-03-2023 17:00,3,45.05,135.15
1721,50506,26-03-2023 18:00,2,42.46,84.92
1160,56719,26-03-2023 19:00,8,98.72,789.76
1015,58435,26-03-2023 20:00,7,45.95,321.65
1492,58697,26-03-2023 21:00,7,34.04,238.28
1425,56360,26-03-2023 22:00,5,39.71,198.55
1107,57657,26-03-2023 23:00,9,42.71,384.39
1893,53590,27-03-2023 00:00,5,83.05,415.25
1449,51192,27-03-2023 01:00,2,12.7,25.4
1310,51464,27-03-2023 02:00,3,35.07,105.21
1738,50390,27-03-2023 03:00,4,96.8,387.2
1169,55615,27-03-2023 04:00,5,19.54,97.7
1545,56106,27-03-2023 05:00,3,75.55,226.65
1413,58864,27-03-2023 06:00,7,38.86,272.02
1250,52560,27-03-2023 07:00,5,60.27,301.35
1758,55867,27-03-2023 08:00,5,14.46,72.3
1780,51211,27-03-2023 09:00,6,34.11,204.66
1140,59121,27-03-2023 10:00,7,52.58,368.06
1273,51539,27-03-2023 11:00,8,27.01,216.08
1415,59104,27-03-2023 12:00,9,56.48,508.32
1607,50643,27-03-2023 13:00,4,25.88,103.52
1738,58693,27-03-2023 14:00,5,66.76,333.8
1890,58921,27-03-2023 15:00,5,90.91,454.55
1038,51283,27-03-2023 16:00,8,13.12,104.96
1813,57680,27-03-2023 17:00,9,25.58,230.22
1028,57345,27-03-2023 18:00,7,85.22,596.54
1957,54386,27-03-2023 19:00,5,65,325
1476,50919,27-03-2023 20:00,3,12.48,37.44
1317,52339,27-03-2023 21:00,1,51.2,51.2
1244,58947,27-03-2023 22:00,9,24.93,224.37
1747,55930,27-03-2023 23:00,5,23.91,119.55
1696,55402,28-03-2023 00:00,9,94.36,849.24
1271,55663,28-03-2023 01:00,4,77.35,309.4
1439,55275,28-03-2023 02:00,5,71.14,355.7
1747,50507,28-03-2023 03:00,4,27.7,110.8
1238,51436,28-03-2023 04:00,2,16.26,32.52
1376,58750,28-03-2023 05:00,1,87.73,87.73
1265,57354,28-03-2023 06:00,8,5.56,44.48
1925,54516,28-03-2023 07:00,4,41.87,167.48
1920,53622,28-03-2023 08:00,5,31.37,156.85
1358,54399,28-03-2023 09:00,6,59.19,355.14
1339,55037,28-03-2023 10:00,8,28.8,230.4
1388,58111,28-03-2023 11:00,8,34.56,276.48
1576,53715,28-03-2023 12:00,7,85.75,600.25
1989,57837,28-03-2023 13:00,4,62.3,249.2
1688,51301,28-03-2023 14:00,6,18.84,113.04
1002,57370,28-03-2023 15:00,4,74.01,296.04
1428,55185,28-03-2023 16:00,7,24.71,172.97
1141,52155,28-03-2023 17:00,1,46.14,46.14
1375,56411,28-03-2023 18:00,5,66.43,332.15
1669,56365,28-03-2023 19:00,4,30.83,123.32
1323,50692,28-03-2023 20:00,7,41.49,290.43
1145,51478,28-03-2023 21:00,9,74.74,672.66
1957,56396,28-03-2023 22:00,5,94.1,470.5
1292,58448,28-03-2023 23:00,4,55.28,221.12
1664,50441,29-03-2023 00:00,9,5.95,53.55
1431,52646,29-03-2023 01:00,5,37.15,185.75
1704,55209,29-03-2023 02:00,9,42.87,385.83
1948,56533,29-03-2023 03:00,8,37.22,297.76
1974,54677,29-03-2023 04:00,4,46.45,185.8
1584,57211,29-03-2023 05:00,7,65.1,455.7
1398,59927,29-03-2023 06:00,5,16.51,82.55
1816,52645,29-03-2023 07:00,4,30.9,123.6
1888,58210,29-03-2023 08:00,5,53.23,266.15
1343,59316,29-03-2023 09:00,5,34.98,174.9
1963,57933,29-03-2023 10:00,9,99.15,892.35
1139,55476,29-03-2023 11:00,9,45.99,413.91
1186,57928,29-03-2023 12:00,6,87.63,525.78
1804,52080,29-03-2023 13:00,4,90.17,360.68
1060,56089,29-03-2023 14:00,2,84.42,168.84
1996,57396,29-03-2023 15:00,3,9.46,28.38
1938,59739,29-03-2023 16:00,2,95.04,190.08
1379,57797,29-03-2023 17:00,5,17.23,86.15
1709,50861,29-03-2023 18:00,6,8.27,49.62
1806,58346,29-03-2023 19:00,5,44.37,221.85
1439,53494,29-03-2023 20:00,2,23.49,46.98
1318,50904,29-03-2023 21:00,5,22.5,112.5
1301,51269,29-03-2023 22:00,9,32.34,291.06
1343,50404,29-03-2023 23:00,4,28.6,114.4
1010,59035,30-03-2023 00:00,2,70.06,140.12
1061,59974,30-03-2023 01:00,3,22.74,68.22
1844,59756,30-03-2023 02:00,3,56.6,169.8
1225,51184,30-03-2023 03:00,9,98.71,888.39
1152,58938,30-03-2023 04:00,4,46.08,184.32
1710,51725,30-03-2023 05:00,1,65.98,65.98
1563,58462,30-03-2023 06:00,1,97.09,97.09
1771,55811,30-03-2023 07:00,7,18.08,126.56
1570,55606,30-03-2023 08:00,7,44.77,313.39
1583,53956,30-03-2023 09:00,2,85.77,171.54
1659,50171,30-03-2023 10:00,9,93.57,842.13
1860,58465,30-03-2023 11:00,9,62.12,559.08
1574,52306,30-03-2023 12:00,5,18.62,93.1
1309,59350,30-03-2023 13:00,3,90.64,271.92
1884,59898,30-03-2023 14:00,3,21.57,64.71
1242,59963,30-03-2023 15:00,3,38.52,115.56
1492,50421,30-03-2023 16:00,6,40.67,244.02
1365,55540,30-03-2023 17:00,4,47.49,189.96
1329,59401,30-03-2023 18:00,8,80.07,640.56
1106,54675,30-03-2023 19:00,5,81.2,406
1225,59082,30-03-2023 20:00,1,73.37,73.37
1824,56748,30-03-2023 21:00,9,7.1,63.9
1217,56103,30-03-2023 22:00,1,58.66,58.66
1936,51473,30-03-2023 23:00,6,76.01,456.06
1752,53243,31-03-2023 00:00,1,47.24,47.24
1505,52181,31-03-2023 01:00,3,94.77,284.31
1258,59641,31-03-2023 02:00,5,83.26,416.3
1887,53096,31-03-2023 03:00,7,65.62,459.34
1773,56646,31-03-2023 04:00,8,10.93,87.44
1516,59782,31-03-2023 05:00,9,66.97,602.73
1772,55882,31-03-2023 06:00,6,91.6,549.6
1053,55982,31-03-2023 07:00,9,41.05,369.45
1046,55798,31-03-2023 08:00,8,84.62,676.96
1726,59627,31-03-2023 09:00,9,34.75,312.75
1688,58415,31-03-2023 10:00,4,59.16,236.64
1520,58411,31-03-2023 11:00,9,66.6,599.4
